Folio,Line,Tokens_Count,Z_mean_index,Z_max_index,Thold_sec,Clock_Hz,Coherence_C_Star,Status
f66r,2782,7,11.873,26.7814,5.4222,0.0416,0.466,UNSTABLE
f66r,2783,9,8.4056,20.3977,5.8334,0.0416,0.6473,UNSTABLE
f66r,2784,5,9.795,17.3365,4.2546,0.0416,0.539,UNSTABLE
f66r,2786,3,10.5496,17.9931,4.0999,0.0416,0.5518,UNSTABLE
f66v,2789,8,6.1477,7.1974,2.8143,0.0416,0.5125,UNSTABLE
f66v,2798,8,10.4575,17.4017,4.0001,0.0416,0.5606,UNSTABLE
f66v,2799,9,12.5357,22.0484,4.228,0.0416,0.5411,UNSTABLE
f66v,2800,10,10.2144,38.3327,9.0212,0.0416,0.3599,UNSTABLE
f66v,2801,10,7.0972,10.648,3.6065,0.0416,0.7999,UNSTABLE
f66v,2802,5,11.2879,18.491,3.9378,0.0416,0.7663,UNSTABLE
f66v,2804,9,8.0743,11.3321,3.3737,0.0416,0.6275,UNSTABLE
f66v,2805,8,11.5517,21.9261,4.5627,0.0416,0.7161,UNSTABLE
f66v,2806,8,10.1648,20.5877,4.8687,0.0416,0.6962,UNSTABLE
f66v,2808,8,11.1596,17.4401,3.7567,0.0416,0.7839,UNSTABLE
f66v,2809,9,10.304,29.1396,6.798,0.0416,0.6122,UNSTABLE
f66v,2810,9,8.3356,13.5335,3.9028,0.0416,0.7696,UNSTABLE
f66v,2811,10,8.0845,13.9677,4.1532,0.0416,0.5473,UNSTABLE
f66v,2812,7,12.1005,33.7654,6.7077,0.0416,0.615,UNSTABLE
f67r1,2815,7,6.2194,7.6272,2.948,0.0416,0.4893,UNSTABLE
f67r1,2823,9,6.6204,12.951,4.7024,0.0416,0.5067,UNSTABLE
f67r1,2824,9,10.3233,20.3977,4.7497,0.0416,0.5037,UNSTABLE
f67r1,2825,11,7.0232,19.2602,6.5922,0.0416,0.6188,UNSTABLE
f67r1,2826,9,7.3368,15.6871,5.1398,0.0416,0.6806,UNSTABLE
f67r1,2830,37,6.1692,18.0,7.0137,0.0416,0.6056,UNSTABLE
f67r1,2831,39,5.8529,26.3712,10.8308,0.0416,0.5332,UNSTABLE
f67r1,2832,30,9.3277,25.8839,6.6705,0.0416,0.4162,UNSTABLE
f67r1,2834,1,7.2,7.2,2.4038,0.0416,0.6,UNSTABLE
f67r1,2835,1,6.0,6.0,2.4038,0.0416,0.6,UNSTABLE
f67r1,2836,1,8.4,8.4,2.4038,0.0416,0.8,UNSTABLE
f67r1,2837,2,5.6573,6.0,2.5495,0.0416,0.9657,STABLE (PASS)
f67r1,2838,1,8.4,8.4,2.4038,0.0416,0.8,UNSTABLE
f67r1,2839,2,5.6573,6.0,2.5495,0.0416,0.7657,UNSTABLE
f67r1,2840,1,10.8,10.8,2.4038,0.0416,0.8,UNSTABLE
f67r1,2841,1,8.4,8.4,2.4038,0.0416,0.8,UNSTABLE
f67r1,2842,1,8.4,8.4,2.4038,0.0416,0.6,UNSTABLE
f67r1,2843,2,8.0573,10.8,3.2221,0.0416,0.6476,UNSTABLE
f67r1,2844,2,8.0573,10.8,3.2221,0.0416,0.6476,UNSTABLE
f67r1,2845,1,7.2,7.2,2.4038,0.0416,0.6,UNSTABLE
f67r2,2848,7,6.2194,7.6272,2.948,0.0416,0.4893,UNSTABLE
f67r2,2867,3,4.9371,7.1972,3.5043,0.0416,0.8116,UNSTABLE
f67r2,2868,3,7.6126,10.7958,3.409,0.0416,0.6231,UNSTABLE
f67r2,2869,3,11.5323,16.8,3.5019,0.0416,0.6119,UNSTABLE
f67r2,2870,2,8.6288,8.8575,2.4676,0.0416,0.7845,UNSTABLE
f67r2,2871,2,11.5718,15.9436,3.312,0.0416,0.4355,UNSTABLE
f67r2,2872,1,8.4,8.4,2.4038,0.0416,0.6,UNSTABLE
f67r2,2873,3,8.2885,10.7958,3.131,0.0416,0.6607,UNSTABLE
f67r2,2874,1,9.6,9.6,2.4038,0.0416,0.8,UNSTABLE
f67r2,2875,2,6.8288,8.8575,3.118,0.0416,0.8626,UNSTABLE
f67r2,2876,2,12.3774,12.7549,2.4771,0.0416,0.7822,UNSTABLE
f67r2,2877,3,7.1652,11.2977,3.7902,0.0416,0.5805,UNSTABLE
f67r2,2878,2,8.3145,10.629,3.073,0.0416,0.6693,UNSTABLE
f67r2,2880,4,6.1293,13.2,5.1769,0.0416,0.4786,UNSTABLE
f67r2,2881,3,7.5433,12.5952,4.0137,0.0416,0.5593,UNSTABLE
f67r2,2882,1,10.8,10.8,2.4038,0.0416,0.6,UNSTABLE
f67r2,2883,4,10.3206,20.4,4.7515,0.0416,0.5035,UNSTABLE
f67r2,2884,3,7.3654,11.2977,3.6872,0.0416,0.5912,UNSTABLE
f67r2,2885,3,9.2636,12.96,3.363,0.0416,0.8289,UNSTABLE
f67r2,2886,4,5.4943,10.8,4.7252,0.0416,0.7052,UNSTABLE
f67r2,2887,2,8.6288,8.8575,2.4676,0.0416,0.7845,UNSTABLE
f67r2,2888,3,4.8748,8.9965,4.4363,0.0416,0.7251,UNSTABLE
f67r2,2889,1,8.64,8.64,2.4038,0.0416,0.8,UNSTABLE
f67r2,2890,2,9.1001,12.0,3.1699,0.0416,0.655,UNSTABLE
f67r2,2891,3,5.3515,6.4558,2.8999,0.0416,0.8974,UNSTABLE
f67r2,2892,1,8.4,8.4,2.4038,0.0416,0.6,UNSTABLE
f67r2,2893,3,4.6135,5.4,2.8136,0.0416,0.7126,UNSTABLE
f67r2,2894,3,8.3948,12.96,3.7111,0.0416,0.5886,UNSTABLE
f67r2,2895,2,10.7145,10.8,2.423,0.0416,0.7953,UNSTABLE
f67r2,2896,2,7.0144,9.6,3.2899,0.0416,0.8384,UNSTABLE
f67r2,2897,2,9.2003,12.4005,3.24,0.0416,0.6452,UNSTABLE
f67r2,2898,1,9.6,9.6,2.4038,0.0416,0.6,UNSTABLE
f67r2,2899,4,6.5936,9.6,3.4999,0.0416,0.6121,UNSTABLE
f67r2,2900,3,8.3503,12.5952,3.6258,0.0416,0.5978,UNSTABLE
f67r2,2901,2,8.6003,12.4005,3.466,0.0416,0.6161,UNSTABLE
f67r2,2902,3,9.2703,12.955,3.3593,0.0416,0.6293,UNSTABLE
f67r2,2903,3,5.1438,8.9965,4.2043,0.0416,0.7431,UNSTABLE
f67r2,2904,1,4.2,4.2,2.4038,0.0416,0.8,UNSTABLE
f67r2,2905,2,12.2003,12.4005,2.4433,0.0416,0.7903,UNSTABLE
f67r2,2906,3,3.9515,6.4558,3.9273,0.0416,0.5673,UNSTABLE
f67r2,2907,3,6.0748,8.9965,3.56,0.0416,0.6051,UNSTABLE
f67r2,2908,2,14.0003,15.6,2.6785,0.0416,0.5385,UNSTABLE
f67r2,2909,3,7.1508,8.9965,3.0243,0.0416,0.6769,UNSTABLE
f67r2,2910,4,5.0761,10.7184,5.0758,0.0416,0.6842,UNSTABLE
f67r2,2911,3,7.6274,9.6837,3.0519,0.0416,0.6726,UNSTABLE
f67r2,2912,3,5.9752,8.4,3.3794,0.0416,0.6268,UNSTABLE
f67r2,2913,2,10.686,14.1721,3.188,0.0416,0.6524,UNSTABLE
f67r2,2914,1,3.0,3.0,2.4038,0.0416,0.8,UNSTABLE
f67r2,2915,3,4.2755,6.0,3.3734,0.0416,0.6276,UNSTABLE
f67r2,2916,2,6.5715,9.6,3.5117,0.0416,0.6107,UNSTABLE
f67r2,2917,2,8.6573,12.0,3.332,0.0416,0.6329,UNSTABLE
f67r2,2918,1,16.8,16.8,2.4038,0.0416,0.6,UNSTABLE
f67r2,2920,1,15.12,15.12,2.4038,0.0416,0.8,UNSTABLE
f67r2,2921,1,7.2,7.2,2.4038,0.0416,0.8,UNSTABLE
f67r2,2922,1,9.6,9.6,2.4038,0.0416,0.8,UNSTABLE
f67r2,2923,1,7.2,7.2,2.4038,0.0416,0.8,UNSTABLE
f67r2,2924,2,4.0144,4.4288,2.652,0.0416,0.9439,STABLE (PASS)
f67r2,2925,1,8.4,8.4,2.4038,0.0416,0.6,UNSTABLE
f67r2,2926,2,6.2288,8.8575,3.4184,0.0416,0.4219,UNSTABLE
f67r2,2927,1,9.6,9.6,2.4038,0.0416,0.6,UNSTABLE
f67r2,2928,1,7.2,7.2,2.4038,0.0416,0.8,UNSTABLE
f67r2,2929,1,7.2,7.2,2.4038,0.0416,0.8,UNSTABLE
f67r2,2930,1,3.6,3.6,2.4038,0.0416,1.0,STABLE (PASS)
f67r2,2931,1,12.96,12.96,2.4038,0.0416,0.8,UNSTABLE
f67r2,2933,2,3.2573,5.3145,3.9221,0.0416,0.5677,UNSTABLE
f67r2,2934,1,10.8,10.8,2.4038,0.0416,0.8,UNSTABLE
f67r2,2935,1,7.2,7.2,2.4038,0.0416,0.6,UNSTABLE
f67r2,2936,1,12.96,12.96,2.4038,0.0416,0.8,UNSTABLE
f67r2,2937,1,8.4,8.4,2.4038,0.0416,0.6,UNSTABLE
f67r2,2938,2,7.686,14.1721,4.4324,0.0416,0.5254,UNSTABLE
f67r2,2939,1,4.8,4.8,2.4038,0.0416,0.8,UNSTABLE
f67r2,2940,1,4.8,4.8,2.4038,0.0416,0.8,UNSTABLE
f67r2,2942,12,7.3044,19.3226,6.359,0.0416,0.6268,UNSTABLE
f67r2,2944,10,9.7285,25.5551,6.3145,0.0416,0.6284,UNSTABLE
f67r2,2945,13,9.5689,20.5159,5.1539,0.0416,0.6798,UNSTABLE
f67v2,2948,7,6.2194,7.6272,2.948,0.0416,0.4893,UNSTABLE
f67v2,2975,1,7.2,7.2,2.4038,0.0416,0.6,UNSTABLE
f67v2,2976,1,5.4,5.4,2.4038,0.0416,0.8,UNSTABLE
f67v2,2978,7,5.4426,8.9701,3.9618,0.0416,0.764,UNSTABLE
f67v2,2979,4,15.9909,48.2327,7.2506,0.0416,0.5989,UNSTABLE
f67v2,2981,3,8.3508,9.6,2.7634,0.0416,0.7219,UNSTABLE
f67v2,2982,3,11.1643,12.5952,2.7119,0.0416,0.7318,UNSTABLE
f67v2,2984,4,7.1721,8.7845,2.9443,0.0416,0.6899,UNSTABLE
f67v2,2985,4,9.0425,12.5048,3.3242,0.0416,0.6339,UNSTABLE
f67v2,2987,4,10.4418,22.5086,5.1818,0.0416,0.6783,UNSTABLE
f67v2,2988,5,6.5397,10.4019,3.8235,0.0416,0.5772,UNSTABLE
f67v2,2991,2,6.5288,8.8575,3.2613,0.0416,0.6423,UNSTABLE
f67v2,2992,2,12.7718,15.9436,3.0008,0.0416,0.6806,UNSTABLE
f67v2,2993,2,15.726,17.28,2.6414,0.0416,0.546,UNSTABLE
f67v2,2994,3,6.289,8.0698,3.0845,0.0416,0.8676,UNSTABLE
f67v2,2995,3,11.723,22.6713,4.6488,0.0416,0.5103,UNSTABLE
f67v2,2996,3,8.0308,8.9965,2.6929,0.0416,0.7356,UNSTABLE
f67v2,2997,2,13.9545,17.28,2.9767,0.0416,0.8845,UNSTABLE
f67v2,2998,2,12.6803,12.96,2.4569,0.0416,0.5871,UNSTABLE
f67v2,3000,2,6.2288,8.8575,3.4184,0.0416,0.6219,UNSTABLE
f67v2,3001,2,18.3436,31.8871,4.1787,0.0416,0.3452,UNSTABLE
f67v2,3003,1,12.96,12.96,2.4038,0.0416,0.6,UNSTABLE
f67v2,3004,1,19.44,19.44,2.4038,0.0416,0.8,UNSTABLE
f67v1,3007,7,6.2194,7.6272,2.948,0.0416,0.4893,UNSTABLE
f67v1,3020,3,8.1515,14.4,4.2465,0.0416,0.5396,UNSTABLE
f67v1,3021,1,8.4,8.4,2.4038,0.0416,0.8,UNSTABLE
f67v1,3022,2,6.9773,8.64,2.9767,0.0416,0.8845,UNSTABLE
f67v1,3023,2,8.886,14.1721,3.8338,0.0416,0.5762,UNSTABLE
f67v1,3024,2,7.863,8.64,2.6414,0.0416,0.746,UNSTABLE
f67v1,3025,1,12.0,12.0,2.4038,0.0416,0.6,UNSTABLE
f67v1,3026,1,8.4,8.4,2.4038,0.0416,0.8,UNSTABLE
f67v1,3027,1,10.8,10.8,2.4038,0.0416,0.8,UNSTABLE
f67v1,3028,1,9.6,9.6,2.4038,0.0416,0.8,UNSTABLE
f67v1,3029,1,9.6,9.6,2.4038,0.0416,0.6,UNSTABLE
f67v1,3030,1,9.6,9.6,2.4038,0.0416,0.6,UNSTABLE
f67v1,3031,1,10.8,10.8,2.4038,0.0416,0.6,UNSTABLE
f67v1,3033,3,9.365,11.2977,2.8999,0.0416,0.6974,UNSTABLE
f67v1,3034,3,11.2668,15.12,3.226,0.0416,0.4471,UNSTABLE
f67v1,3035,2,8.9003,12.4005,3.3492,0.0416,0.6306,UNSTABLE
f67v1,3036,2,11.0003,12.4005,2.7098,0.0416,0.5323,UNSTABLE
f67v1,3037,4,8.4782,10.7531,3.0489,0.0416,0.6731,UNSTABLE
f67v1,3038,3,7.4128,8.9965,2.9174,0.0416,0.4944,UNSTABLE
f67v1,3039,4,6.4147,10.5414,3.9503,0.0416,0.5651,UNSTABLE
f67v1,3040,4,13.2045,24.8858,4.5304,0.0416,0.7184,UNSTABLE
f67v1,3041,5,6.4507,10.7976,4.0237,0.0416,0.7585,UNSTABLE
f67v1,3042,4,8.9585,12.5048,3.3554,0.0416,0.4298,UNSTABLE
f67v1,3043,4,9.4688,16.5906,4.2118,0.0416,0.7424,UNSTABLE
f67v1,3044,3,10.4261,14.3945,3.3188,0.0416,0.6346,UNSTABLE
f67v1,3045,4,14.5232,37.9489,6.2812,0.0416,0.6296,UNSTABLE
f67v1,3046,3,11.5164,17.7535,3.7057,0.0416,0.5892,UNSTABLE
f67v1,3047,3,12.9506,21.6,4.0093,0.0416,0.5597,UNSTABLE
f67v1,3048,3,9.4171,19.44,4.9623,0.0416,0.6907,UNSTABLE
f67v1,3049,2,6.8288,8.8575,3.118,0.0416,0.8626,UNSTABLE
f68r1,3052,7,6.2194,7.6272,2.948,0.0416,0.4893,UNSTABLE
f68r1,3059,9,10.2832,15.502,3.6238,0.0416,0.598,UNSTABLE
f68r1,3060,9,10.708,23.3117,5.2333,0.0416,0.6756,UNSTABLE
f68r1,3061,7,10.877,24.8572,5.4935,0.0416,0.4625,UNSTABLE
f68r1,3062,2,17.4436,31.8871,4.3943,0.0416,0.5282,UNSTABLE
f68r1,3065,1,3.6,3.6,2.4038,0.0416,0.6,UNSTABLE
f68r1,3066,1,4.8,4.8,2.4038,0.0416,0.6,UNSTABLE
f68r1,3067,1,12.0,12.0,2.4038,0.0416,0.6,UNSTABLE
f68r1,3070,1,15.12,15.12,2.4038,0.0416,0.6,UNSTABLE
f68r1,3071,1,10.8,10.8,2.4038,0.0416,0.6,UNSTABLE
f68r1,3072,1,9.6,9.6,2.4038,0.0416,0.6,UNSTABLE
f68r1,3073,1,12.96,12.96,2.4038,0.0416,0.6,UNSTABLE
f68r1,3074,1,8.4,8.4,2.4038,0.0416,0.6,UNSTABLE
f68r1,3075,1,7.2,7.2,2.4038,0.0416,0.6,UNSTABLE
f68r1,3076,1,7.2,7.2,2.4038,0.0416,0.6,UNSTABLE
f68r1,3077,1,6.0,6.0,2.4038,0.0416,0.6,UNSTABLE
f68r1,3078,1,10.8,10.8,2.4038,0.0416,0.8,UNSTABLE
f68r1,3079,1,9.6,9.6,2.4038,0.0416,0.6,UNSTABLE
f68r1,3080,1,8.4,8.4,2.4038,0.0416,0.6,UNSTABLE
f68r1,3081,1,4.8,4.8,2.4038,0.0416,0.8,UNSTABLE
f68r1,3082,1,2.4,2.4,2.4038,0.0416,0.8,UNSTABLE
f68r1,3083,1,6.0,6.0,2.4038,0.0416,0.6,UNSTABLE
f68r1,3084,1,4.2,4.2,2.4038,0.0416,0.8,UNSTABLE
f68r1,3085,1,7.2,7.2,2.4038,0.0416,0.6,UNSTABLE
f68r1,3086,1,8.4,8.4,2.4038,0.0416,0.8,UNSTABLE
f68r1,3087,1,4.8,4.8,2.4038,0.0416,1.0,STABLE (PASS)
f68r1,3088,1,2.4,2.4,2.4038,0.0416,0.8,UNSTABLE
f68r1,3089,1,7.2,7.2,2.4038,0.0416,0.8,UNSTABLE
f68r1,3090,1,12.96,12.96,2.4038,0.0416,0.6,UNSTABLE
f68r1,3091,1,7.2,7.2,2.4038,0.0416,0.6,UNSTABLE
f68r1,3092,1,24.0,24.0,2.4038,0.0416,0.6,UNSTABLE
f68r1,3093,1,6.0,6.0,2.4038,0.0416,0.6,UNSTABLE
f68r1,3094,1,17.28,17.28,2.4038,0.0416,0.8,UNSTABLE
f68r1,3095,1,12.96,12.96,2.4038,0.0416,0.8,UNSTABLE
f68r1,3096,1,4.2,4.2,2.4038,0.0416,0.8,UNSTABLE
f68r1,3097,1,4.8,4.8,2.4038,0.0416,0.8,UNSTABLE
f68r1,3098,1,4.8,4.8,2.4038,0.0416,0.8,UNSTABLE
f68r1,3100,5,14.1906,18.491,3.1323,0.0416,0.6605,UNSTABLE
f68r2,3103,7,6.2194,7.6272,2.948,0.0416,0.4893,UNSTABLE
f68r2,3115,8,9.7095,14.7055,3.6407,0.0416,0.5962,UNSTABLE
f68r2,3116,8,10.3692,22.2005,5.1466,0.0416,0.4802,UNSTABLE
f68r2,3117,7,12.4667,21.9665,4.2356,0.0416,0.7405,UNSTABLE
f68r2,3118,8,14.2018,25.9108,4.3858,0.0416,0.7289,UNSTABLE
f68r2,3119,4,11.6976,17.864,3.671,0.0416,0.5929,UNSTABLE
f68r2,3123,8,16.0729,20.6783,3.0926,0.0416,0.8664,UNSTABLE
f68r2,3126,1,24.0,24.0,2.4038,0.0416,0.6,UNSTABLE
f68r2,3127,1,8.4,8.4,2.4038,0.0416,0.8,UNSTABLE
f68r2,3128,1,3.6,3.6,2.4038,0.0416,0.8,UNSTABLE
f68r2,3129,1,7.2,7.2,2.4038,0.0416,0.6,UNSTABLE
f68r2,3130,1,6.0,6.0,2.4038,0.0416,0.8,UNSTABLE
f68r2,3131,1,6.0,6.0,2.4038,0.0416,0.8,UNSTABLE
f68r2,3132,1,12.0,12.0,2.4038,0.0416,0.6,UNSTABLE
f68r2,3133,1,10.8,10.8,2.4038,0.0416,0.6,UNSTABLE
f68r2,3134,1,12.96,12.96,2.4038,0.0416,0.8,UNSTABLE
f68r2,3135,1,7.2,7.2,2.4038,0.0416,0.8,UNSTABLE
f68r2,3136,1,7.2,7.2,2.4038,0.0416,0.6,UNSTABLE
f68r2,3137,1,17.28,17.28,2.4038,0.0416,0.6,UNSTABLE
f68r2,3138,1,7.2,7.2,2.4038,0.0416,0.8,UNSTABLE
f68r2,3139,1,9.6,9.6,2.4038,0.0416,0.6,UNSTABLE
f68r2,3140,1,8.4,8.4,2.4038,0.0416,0.8,UNSTABLE
f68r2,3141,1,7.2,7.2,2.4038,0.0416,0.6,UNSTABLE
f68r2,3142,1,9.6,9.6,2.4038,0.0416,0.6,UNSTABLE
f68r2,3143,1,10.8,10.8,2.4038,0.0416,0.8,UNSTABLE
f68r2,3144,2,6.543,7.086,2.6033,0.0416,0.754,UNSTABLE
f68r2,3145,1,4.8,4.8,2.4038,0.0416,0.8,UNSTABLE
f68r2,3146,1,8.4,8.4,2.4038,0.0416,0.8,UNSTABLE
f68r2,3147,1,7.2,7.2,2.4038,0.0416,0.8,UNSTABLE
f68r2,3148,1,6.0,6.0,2.4038,0.0416,0.6,UNSTABLE
f68r2,3149,1,32.4,32.4,2.4038,0.0416,0.8,UNSTABLE
f68r2,3152,11,10.4851,18.5417,4.2509,0.0416,0.5393,UNSTABLE
f68r3,3155,7,6.2194,7.6272,2.948,0.0416,0.4893,UNSTABLE
f68r3,3165,36,9.3813,25.29,6.4803,0.0416,0.6226,UNSTABLE
f68r3,3168,4,17.3149,28.4617,3.9514,0.0416,0.765,UNSTABLE
f68r3,3169,5,11.446,21.5728,4.5307,0.0416,0.7183,UNSTABLE
f68r3,3170,4,9.9499,14.2912,3.4527,0.0416,0.6177,UNSTABLE
f68r3,3171,5,14.9332,18.7234,3.014,0.0416,0.8785,UNSTABLE
f68r3,3172,5,12.6449,21.844,4.1526,0.0416,0.5473,UNSTABLE
f68r3,3173,4,14.8427,26.796,4.3397,0.0416,0.7323,UNSTABLE
f68r3,3174,5,8.4027,14.3968,4.1186,0.0416,0.7502,UNSTABLE
f68r3,3175,5,10.3608,16.1312,3.7427,0.0416,0.7854,UNSTABLE
f68r3,3178,1,10.8,10.8,2.4038,0.0416,0.6,UNSTABLE
f68r3,3179,1,6.0,6.0,2.4038,0.0416,0.6,UNSTABLE
f68r3,3180,1,9.6,9.6,2.4038,0.0416,0.8,UNSTABLE
f68r3,3181,1,8.64,8.64,2.4038,0.0416,0.8,UNSTABLE
f68r3,3182,1,6.0,6.0,2.4038,0.0416,0.6,UNSTABLE
f68r3,3183,2,7.1831,9.5661,3.2013,0.0416,0.4505,UNSTABLE
f68r3,3184,2,4.143,7.086,4.1114,0.0416,0.3508,UNSTABLE
f68r3,3185,1,15.12,15.12,2.4038,0.0416,0.6,UNSTABLE
f68r3,3186,2,5.0288,8.8575,4.2341,0.0416,0.3406,UNSTABLE
f68r3,3187,1,6.0,6.0,2.4038,0.0416,0.6,UNSTABLE
f68r3,3188,1,7.2,7.2,2.4038,0.0416,0.8,UNSTABLE
f68r3,3189,1,15.12,15.12,2.4038,0.0416,0.6,UNSTABLE
f68r3,3192,10,8.6964,19.2,5.3072,0.0416,0.4718,UNSTABLE
f68v3,3195,7,6.2194,7.6272,2.948,0.0416,0.4893,UNSTABLE
f68v3,3202,14,6.7671,12.5694,4.465,0.0416,0.723,UNSTABLE
f68v3,3203,14,7.3199,17.3789,5.7072,0.0416,0.6527,UNSTABLE
f68v3,3204,11,6.6502,18.536,6.7002,0.0416,0.6153,UNSTABLE
f68v3,3205,3,15.9135,26.146,3.9495,0.0416,0.3652,UNSTABLE
f68v3,3208,52,6.7803,25.3392,8.9836,0.0416,0.5605,UNSTABLE
f68v3,3212,8,9.2336,16.1942,4.216,0.0416,0.5421,UNSTABLE
f68v3,3213,5,9.1561,18.7234,4.9156,0.0416,0.4934,UNSTABLE
f68v3,3214,8,12.1173,20.5877,4.0842,0.0416,0.5531,UNSTABLE
f68v3,3215,4,19.7877,35.3707,4.2969,0.0416,0.5357,UNSTABLE
f68v3,3216,6,13.4196,25.596,4.585,0.0416,0.7146,UNSTABLE
f68v3,3217,4,10.9245,16.0776,3.5377,0.0416,0.8077,UNSTABLE
f68v3,3218,6,10.5146,15.9975,3.6573,0.0416,0.5944,UNSTABLE
f68v3,3219,4,9.1482,19.2931,5.0696,0.0416,0.4845,UNSTABLE
f68v3,3222,12,11.8377,25.8074,5.2406,0.0416,0.4752,UNSTABLE
f68v3,3225,1,7.2,7.2,2.4038,0.0416,0.8,UNSTABLE
f68v3,3226,1,9.6,9.6,2.4038,0.0416,0.6,UNSTABLE
f68v3,3227,4,11.5165,22.8396,4.7673,0.0416,0.5025,UNSTABLE
f68v3,3228,4,7.706,12.2983,3.8363,0.0416,0.576,UNSTABLE
f68v3,3229,3,10.4405,14.5256,3.3444,0.0416,0.6313,UNSTABLE
f68v2,3232,7,6.2194,7.6272,2.948,0.0416,0.4893,UNSTABLE
f68v2,3237,8,9.4595,12.3336,3.1342,0.0416,0.4602,UNSTABLE
f68v2,3238,9,7.9956,18.8987,5.6818,0.0416,0.6538,UNSTABLE
f68v2,3239,9,9.8175,20.9361,5.1263,0.0416,0.4814,UNSTABLE
f68v2,3240,9,10.2585,19.4379,4.5548,0.0416,0.7167,UNSTABLE
f68v2,3241,7,12.1524,23.0817,4.5658,0.0416,0.5159,UNSTABLE
f68v2,3244,32,10.18,27.4576,6.4837,0.0416,0.6225,UNSTABLE
f68v2,3247,2,6.8288,8.8575,3.118,0.0416,0.6626,UNSTABLE
f68v2,3248,1,24.0,24.0,2.4038,0.0416,0.6,UNSTABLE
f68v2,3249,3,5.6753,8.4,3.5579,0.0416,0.8054,UNSTABLE
f68v2,3250,2,8.0288,8.8575,2.652,0.0416,0.7439,UNSTABLE
f68v2,3251,1,27.6,27.6,2.4038,0.0416,0.6,UNSTABLE
f68v2,3252,2,8.9145,10.629,2.8662,0.0416,0.5032,UNSTABLE
f68v2,3253,2,9.8003,12.4005,3.0416,0.0416,0.6742,UNSTABLE
f68v2,3254,1,26.4,26.4,2.4038,0.0416,0.8,UNSTABLE
f68v2,3255,2,7.1715,10.8,3.6201,0.0416,0.5984,UNSTABLE
f68v2,3256,2,6.4144,8.4,3.148,0.0416,0.8582,UNSTABLE
f68v2,3257,1,27.6,27.6,2.4038,0.0416,0.6,UNSTABLE
f68v2,3258,2,7.743,8.4,2.6078,0.0416,0.5531,UNSTABLE
f68v1,3261,7,6.2194,7.6272,2.948,0.0416,0.4893,UNSTABLE
f68v1,3268,38,7.0739,23.5038,7.987,0.0416,0.5806,UNSTABLE
f68v1,3270,39,7.6647,24.5398,7.6963,0.0416,0.3874,UNSTABLE
f68v1,3273,3,6.5654,11.2977,4.1365,0.0416,0.5487,UNSTABLE
f68v1,3274,2,12.1433,19.4866,3.8575,0.0416,0.7739,UNSTABLE
f68v1,3275,2,9.7718,15.9436,3.9221,0.0416,0.7677,UNSTABLE
f68v1,3276,1,21.6,21.6,2.4038,0.0416,0.8,UNSTABLE
f68v1,3277,3,6.7508,8.9965,3.2035,0.0416,0.8502,UNSTABLE
f68v1,3278,7,6.7504,10.8,3.8459,0.0416,0.575,UNSTABLE
f68v1,3279,3,6.9506,10.7958,3.7337,0.0416,0.5863,UNSTABLE
f68v1,3280,2,5.0573,5.3145,2.5261,0.0416,0.771,UNSTABLE
f69r,3283,7,6.2194,7.6272,2.948,0.0416,0.4893,UNSTABLE
f69r,3289,10,8.3353,31.9439,9.2124,0.0416,0.5566,UNSTABLE
f69r,3290,10,7.304,17.3532,5.7112,0.0416,0.6525,UNSTABLE
f69r,3291,8,9.5118,14.3599,3.6291,0.0416,0.5974,UNSTABLE
f69r,3292,7,8.8525,19.1756,5.207,0.0416,0.677,UNSTABLE
f69r,3295,3,9.9025,12.9116,3.1343,0.0416,0.6602,UNSTABLE
f69r,3296,3,7.0885,10.7958,3.6611,0.0416,0.794,UNSTABLE
f69r,3297,3,6.4126,10.7958,4.047,0.0416,0.7564,UNSTABLE
f69r,3298,2,11.6003,12.4005,2.5697,0.0416,0.5613,UNSTABLE
f69r,3299,1,14.4,14.4,2.4038,0.0416,0.8,UNSTABLE
f69r,3300,3,4.4135,4.8419,2.6372,0.0416,0.7469,UNSTABLE
f69r,3301,2,8.0003,12.4005,3.726,0.0416,0.3871,UNSTABLE
f69r,3302,2,6.5145,10.629,3.9221,0.0416,0.5677,UNSTABLE
f69r,3303,2,7.7145,10.629,3.312,0.0416,0.6355,UNSTABLE
f69r,3304,4,5.9506,8.7845,3.5486,0.0416,0.8064,UNSTABLE
f69r,3305,2,10.7145,10.8,2.423,0.0416,0.7953,UNSTABLE
f69r,3306,2,9.8003,12.4005,3.0416,0.0416,0.6742,UNSTABLE
f69r,3307,2,8.0288,8.8575,2.652,0.0416,0.9439,STABLE (PASS)
f69r,3308,1,12.0,12.0,2.4038,0.0416,0.6,UNSTABLE
f69r,3309,2,8.0145,10.629,3.188,0.0416,0.6524,UNSTABLE
f69r,3310,1,6.6,6.6,2.4038,0.0416,0.8,UNSTABLE
f69r,3315,2,14.3145,18.0,3.0227,0.0416,0.6771,UNSTABLE
f69r,3316,3,11.8119,16.1938,3.2956,0.0416,0.6376,UNSTABLE
f69r,3317,2,14.3145,18.0,3.0227,0.0416,0.6771,UNSTABLE
f69r,3318,2,18.1433,19.4866,2.5818,0.0416,0.7586,UNSTABLE
f69r,3319,3,10.0527,15.6,3.7303,0.0416,0.5866,UNSTABLE
f69r,3320,4,8.3028,14.4,4.1691,0.0416,0.5459,UNSTABLE
