Line_ID,Folio,Token_Count,Operator_Count,Z_t,Clock_Phase,C_star_t
25656,"f103r.25,+P0",0,4,139579,4.5431,0.6667
25657,"f103r.25,+P0",0,2,139581,4.5432,1.0
25658,"f103r.26,+P0",0,6,139587,4.5434,0.8
25659,"f103r.26,+P0",0,5,139592,4.5436,0.5
25660,"f103r.26,+P0",0,4,139596,4.5438,0.3333
25661,"f103r.26,+P0",0,4,139600,4.5439,0.6667
25662,"f103r.26,+P0",0,9,139609,4.5441,1.0
25663,"f103r.26,+P0",0,4,139613,4.5443,0.6667
25664,"f103r.26,+P0",0,5,139618,4.5445,0.75
25665,"f103r.27,+P0",0,7,139625,4.5447,0.6667
25666,"f103r.27,+P0",0,5,139630,4.5448,0.5
25667,"f103r.27,+P0",0,6,139636,4.545,0.6
25668,"f103r.27,+P0",0,7,139643,4.5452,0.8333
25669,"f103r.27,+P0",0,5,139648,4.5454,0.75
25670,"f103r.27,+P0",0,12,139660,4.5455,0.7273
25671,"f103r.27,+P0",0,12,139672,4.5457,0.6364
25672,"f103r.27,+P0",0,5,139677,4.5459,0.5
25673,"f103r.27,+P0",0,6,139683,4.5461,0.8
25674,"f103r.28,+P0",0,7,139690,4.5462,1.0
25675,"f103r.28,+P0",0,7,139697,4.5464,0.6667
25676,"f103r.28,+P0",0,7,139704,4.5466,0.6667
25677,"f103r.28,+P0",0,6,139710,4.5468,0.6
25678,"f103r.28,+P0",0,5,139715,4.547,1.0
25679,"f103r.28,+P0",0,6,139721,4.5471,0.6
25680,"f103r.28,+P0",0,5,139726,4.5473,0.5
25681,"f103r.28,+P0",0,3,139729,4.5475,0.5
25682,"f103r.28,+P0",0,2,139731,4.5477,1.0
25683,"f103r.28,+P0",0,5,139736,4.5478,0.75
25684,"f103r.28,+P0",0,6,139742,4.548,0.8
25685,"f103r.29,+P0",0,9,139751,4.5482,0.75
25686,"f103r.29,+P0",0,7,139758,4.5484,0.6667
25687,"f103r.29,+P0",0,6,139764,4.5485,0.8
25688,"f103r.29,+P0",0,6,139770,4.5487,0.6
25689,"f103r.29,+P0",0,4,139774,4.5489,1.0
25690,"f103r.29,+P0",0,5,139779,4.5491,1.0
25691,"f103r.30,+P0",0,10,139789,4.5493,0.8889
25692,"f103r.30,+P0",0,7,139796,4.5494,0.6667
25693,"f103r.30,+P0",0,5,139801,4.5496,0.5
25694,"f103r.30,+P0",0,6,139807,4.5498,0.6
25695,"f103r.30,+P0",0,5,139812,4.55,1.0
25696,"f103r.30,+P0",0,6,139818,4.5501,0.6
25697,"f103r.30,+P0",0,7,139825,4.5503,0.8333
25698,"f103r.30,+P0",0,9,139834,4.5505,0.5
25699,"f103r.30,+P0",0,6,139840,4.5507,1.0
25700,"f103r.31,+P0",0,5,139845,4.5509,0.75
25701,"f103r.31,+P0",0,4,139849,4.551,1.0
25702,"f103r.31,+P0",0,5,139854,4.5512,0.75
25703,"f103r.31,+P0",0,4,139858,4.5514,1.0
25704,"f103r.31,+P0",0,6,139864,4.5516,0.6
25705,"f103r.31,+P0",0,6,139870,4.5517,0.6
25706,"f103r.31,+P0",0,5,139875,4.5519,0.75
25707,"f103r.31,+P0",0,5,139880,4.5521,1.0
25708,"f103r.31,+P0",0,6,139886,4.5523,1.0
25709,"f103r.31,+P0",0,6,139892,4.5524,0.6
25710,"f103r.31,+P0",0,4,139896,4.5526,0.3333
25711,"f103r.32,+P0",0,5,139901,4.5528,0.5
25712,"f103r.32,+P0",0,5,139906,4.553,1.0
25713,"f103r.32,+P0",0,6,139912,4.5532,0.8
25714,"f103r.32,+P0",0,5,139917,4.5533,0.75
25715,"f103r.32,+P0",0,5,139922,4.5535,0.5
25716,"f103r.32,+P0",0,5,139927,4.5537,0.75
25717,"f103r.32,+P0",0,6,139933,4.5539,0.6
25718,"f103r.32,+P0",0,6,139939,4.554,0.8
25719,"f103r.33,+P0",0,6,139945,4.5542,0.6
25720,"f103r.33,+P0",0,6,139951,4.5544,0.8
25721,"f103r.33,+P0",0,5,139956,4.5546,0.5
25722,"f103r.33,+P0",0,6,139962,4.5547,0.6
25723,"f103r.33,+P0",0,6,139968,4.5549,0.8
25724,"f103r.33,+P0",0,5,139973,4.5551,0.75
25725,"f103r.33,+P0",0,1,139974,4.5553,0.0
25726,"f103r.33,+P0",0,5,139979,4.5555,1.0
25727,"f103r.33,+P0",0,6,139985,4.5556,1.0
25728,"f103r.33,+P0",0,6,139991,4.5558,0.8
25729,"f103r.33,+P0",0,5,139996,4.556,1.0
25730,"f103r.34,+P0",0,5,140001,4.5562,1.0
25731,"f103r.34,+P0",0,5,140006,4.5563,0.75
25732,"f103r.34,+P0",0,11,140017,4.5565,0.9
25733,"f103r.35,+P0",0,5,140022,4.5567,0.75
25734,"f103r.35,+P0",0,5,140027,4.5569,0.75
25735,"f103r.35,+P0",0,5,140032,4.557,0.75
25736,"f103r.35,+P0",0,4,140036,4.5572,0.6667
25737,"f103r.35,+P0",0,4,140040,4.5574,0.6667
25738,"f103r.35,+P0",0,5,140045,4.5576,1.0
25739,"f103r.35,+P0",0,7,140052,4.5578,0.8333
25740,"f103r.35,+P0",0,7,140059,4.5579,0.8333
25741,"f103r.35,+P0",0,12,140071,4.5581,0.9091
25742,"f103r.36,+P0",0,5,140076,4.5583,0.75
25743,"f103r.36,+P0",0,5,140081,4.5585,1.0
25744,"f103r.36,+P0",0,6,140087,4.5586,0.8
25745,"f103r.36,+P0",0,7,140094,4.5588,0.8333
25746,"f103r.36,+P0",0,6,140100,4.559,0.6
25747,"f103r.36,+P0",0,4,140104,4.5592,1.0
25748,"f103r.36,+P0",0,4,140108,4.5594,0.3333
25749,"f103r.36,+P0",0,6,140114,4.5595,0.6
25750,"f103r.37,+P0",0,6,140120,4.5597,1.0
25751,"f103r.37,+P0",0,6,140126,4.5599,0.6
25752,"f103r.37,+P0",0,9,140135,4.5601,0.875
25753,"f103r.37,+P0",0,6,140141,4.5602,0.4
25754,"f103r.37,+P0",0,7,140148,4.5604,0.8333
25755,"f103r.37,+P0",0,7,140155,4.5606,0.8333
25756,"f103r.37,+P0",0,5,140160,4.5608,0.5
25757,"f103r.37,+P0",0,5,140165,4.5609,0.75
25758,"f103r.37,+P0",0,6,140171,4.5611,0.6
25759,"f103r.38,+P0",0,8,140179,4.5613,0.8571
25760,"f103r.38,+P0",0,6,140185,4.5615,0.6
25761,"f103r.38,+P0",0,6,140191,4.5617,0.6
25762,"f103r.38,+P0",0,6,140197,4.5618,0.6
25763,"f103r.38,+P0",0,7,140204,4.562,0.8333
25764,"f103r.38,+P0",0,7,140211,4.5622,0.6667
25765,"f103r.38,+P0",0,6,140217,4.5624,0.6
25766,"f103r.38,+P0",0,5,140222,4.5625,1.0
25767,"f103r.38,+P0",0,5,140227,4.5627,0.5
25768,"f103r.39,+P0",0,6,140233,4.5629,1.0
25769,"f103r.39,+P0",0,6,140239,4.5631,0.6
25770,"f103r.39,+P0",0,6,140245,4.5632,0.6
25771,"f103r.39,+P0",0,5,140250,4.5634,0.75
25772,"f103r.39,+P0",0,5,140255,4.5636,1.0
25773,"f103r.39,+P0",0,5,140260,4.5638,0.5
25774,"f103r.40,+P0",0,6,140266,4.564,0.6
25775,"f103r.40,+P0",0,6,140272,4.5641,1.0
25776,"f103r.40,+P0",0,6,140278,4.5643,0.6
25777,"f103r.40,+P0",0,5,140283,4.5645,1.0
25778,"f103r.40,+P0",0,12,140295,4.5647,0.9091
25779,"f103r.40,+P0",0,5,140300,4.5648,0.75
25780,"f103r.40,+P0",0,6,140306,4.565,0.6
25781,"f103r.40,+P0",0,5,140311,4.5652,0.75
25782,"f103r.40,+P0",0,4,140315,4.5654,0.3333
25783,"f103r.41,+P0",0,5,140320,4.5655,1.0
25784,"f103r.41,+P0",0,6,140326,4.5657,0.8
25785,"f103r.41,+P0",0,5,140331,4.5659,0.5
25786,"f103r.41,+P0",0,6,140337,4.5661,0.8
25787,"f103r.41,+P0",0,6,140343,4.5663,0.8
25788,"f103r.41,+P0",0,8,140351,4.5664,0.8571
25789,"f103r.41,+P0",0,11,140362,4.5666,0.9
25790,"f103r.41,+P0",0,7,140369,4.5668,0.8333
25791,"f103r.41,+P0",0,5,140374,4.567,0.75
25792,"f103r.41,+P0",0,3,140377,4.5671,1.0
25793,"f103r.42,+P0",0,5,140382,4.5673,0.5
25794,"f103r.42,+P0",0,5,140387,4.5675,1.0
25795,"f103r.42,+P0",0,8,140395,4.5677,0.7143
25796,"f103r.42,+P0",0,6,140401,4.5679,1.0
25797,"f103r.43,+P0",0,3,140404,4.568,1.0
25798,"f103r.43,+P0",0,5,140409,4.5682,1.0
25799,"f103r.43,+P0",0,2,140411,4.5684,1.0
25800,"f103r.43,+P0",0,5,140416,4.5686,0.75
25801,"f103r.43,+P0",0,5,140421,4.5687,0.75
25802,"f103r.43,+P0",0,5,140426,4.5689,1.0
25803,"f103r.43,+P0",0,5,140431,4.5691,0.75
25804,"f103r.43,+P0",0,6,140437,4.5693,1.0
25805,"f103r.43,+P0",0,8,140445,4.5694,0.8571
25806,"f103r.43,+P0",0,6,140451,4.5696,0.6
25807,"f103r.43,+P0",0,7,140458,4.5698,0.6667
25808,"f103r.44,+P0",0,6,140464,4.57,0.8
25809,"f103r.44,+P0",0,6,140470,4.5702,0.6
25810,"f103r.44,+P0",0,4,140474,4.5703,0.6667
25811,"f103r.44,+P0",0,5,140479,4.5705,1.0
25812,"f103r.44,+P0",0,7,140486,4.5707,0.6667
25813,"f103r.45,+P0",0,7,140493,4.5709,0.8333
25814,"f103r.45,+P0",0,7,140500,4.571,0.8333
25815,"f103r.45,+P0",0,4,140504,4.5712,1.0
25816,"f103r.45,+P0",0,6,140510,4.5714,1.0
25817,"f103r.45,+P0",0,5,140515,4.5716,1.0
25818,"f103r.45,+P0",0,7,140522,4.5717,0.8333
25819,"f103r.45,+P0",0,6,140528,4.5719,0.8
25820,"f103r.45,+P0",0,6,140534,4.5721,0.8
25821,"f103r.45,+P0",0,6,140540,4.5723,0.6
25822,"f103r.46,+P0",0,9,140549,4.5725,0.75
25823,"f103r.46,+P0",0,6,140555,4.5726,0.6
25824,"f103r.46,+P0",0,5,140560,4.5728,1.0
25825,"f103r.46,+P0",0,12,140572,4.573,1.0
25826,"f103r.46,+P0",0,6,140578,4.5732,0.6
25827,"f103r.46,+P0",0,6,140584,4.5733,0.6
25828,"f103r.46,+P0",0,2,140586,4.5735,1.0
25829,"f103r.46,+P0",0,5,140591,4.5737,0.75
25830,"f103r.46,+P0",0,6,140597,4.5739,0.8
25831,"f103r.47,+P0",0,6,140603,4.574,0.6
25832,"f103r.47,+P0",0,13,140616,4.5742,0.8333
25833,"f103r.47,+P0",0,6,140622,4.5744,0.8
25834,"f103r.47,+P0",0,7,140629,4.5746,1.0
25835,"f103r.47,+P0",0,8,140637,4.5748,0.8571
25836,"f103r.48,+P0",0,7,140644,4.5749,1.0
25837,"f103r.48,+P0",0,6,140650,4.5751,0.8
25838,"f103r.48,+P0",0,9,140659,4.5753,0.75
25839,"f103r.48,+P0",0,6,140665,4.5755,0.6
25840,"f103r.48,+P0",0,6,140671,4.5756,0.6
25841,"f103r.48,+P0",0,6,140677,4.5758,0.6
25842,"f103r.48,+P0",0,9,140686,4.576,0.875
25843,"f103r.48,+P0",0,8,140694,4.5762,0.7143
25844,"f103r.49,+P0",0,5,140699,4.5764,0.5
25845,"f103r.49,+P0",0,2,140701,4.5765,0.0
25846,"f103r.49,+P0",0,3,140704,4.5767,0.5
25847,"f103r.49,+P0",0,1,140705,4.5769,0.0
25848,"f103r.49,+P0",0,8,140713,4.5771,1.0
25849,"f103r.49,+P0",0,6,140719,4.5772,0.6
25850,"f103r.49,+P0",0,5,140724,4.5774,1.0
25851,"f103r.49,+P0",0,7,140731,4.5776,0.8333
25852,"f103r.49,+P0",0,5,140736,4.5778,1.0
25853,"f103r.49,+P0",0,4,140740,4.5779,0.3333
25854,"f103r.49,+P0",0,11,140751,4.5781,0.8
25855,"f103r.50,+P0",0,6,140757,4.5783,0.6
25856,"f103r.50,+P0",0,6,140763,4.5785,0.8
25857,"f103r.50,+P0",0,3,140766,4.5787,1.0
25858,"f103r.50,+P0",0,5,140771,4.5788,0.75
25859,"f103r.50,+P0",0,4,140775,4.579,0.6667
25860,"f103r.50,+P0",0,6,140781,4.5792,0.6
25861,"f103r.50,+P0",0,5,140786,4.5794,0.5
25862,"f103r.50,+P0",0,6,140792,4.5795,0.6
25863,"f103r.50,+P0",0,5,140797,4.5797,0.75
25864,"f103r.50,+P0",0,6,140803,4.5799,0.6
25865,"f103r.51,+P0",0,5,140808,4.5801,0.75
25866,"f103r.51,+P0",0,7,140815,4.5802,0.6667
25867,"f103r.51,+P0",0,4,140819,4.5804,0.6667
25868,"f103r.51,+P0",0,9,140828,4.5806,0.875
25869,"f103r.52,+P0",0,7,140835,4.5808,1.0
25870,"f103r.52,+P0",0,5,140840,4.581,0.5
25871,"f103r.52,+P0",0,9,140849,4.5811,0.875
25872,"f103r.52,+P0",0,6,140855,4.5813,0.6
25873,"f103r.52,+P0",0,4,140859,4.5815,0.3333
25874,"f103r.52,+P0",0,7,140866,4.5817,0.6667
25875,"f103r.52,+P0",0,7,140873,4.5818,0.6667
25876,"f103r.52,+P0",0,6,140879,4.582,0.6
25877,"f103r.52,+P0",0,6,140885,4.5822,0.6
25878,"f103r.53,+P0",0,5,140890,4.5824,0.5
25879,"f103r.53,+P0",0,6,140896,4.5825,0.8
25880,"f103r.53,+P0",0,7,140903,4.5827,0.6667
25881,"f103r.53,+P0",0,4,140907,4.5829,1.0
25882,"f103r.53,+P0",0,6,140913,4.5831,0.6
25883,"f103r.53,+P0",0,5,140918,4.5833,1.0
25884,"f103r.53,+P0",0,6,140924,4.5834,0.6
25885,"f103r.53,+P0",0,6,140930,4.5836,0.6
25886,"f103r.53,+P0",0,6,140936,4.5838,1.0
25887,"f103r.53,+P0",0,4,140940,4.584,0.3333
25888,"f103r.54,+P0",0,6,140946,4.5841,0.6
25889,"f103r.54,+P0",0,7,140953,4.5843,0.6667
25890,"f103r.54,+P0",0,8,140961,4.5845,1.0
25891,"f103r.54,+P0",0,5,140966,4.5847,0.5
25892,"f103r.54,+P0",0,4,140970,4.5849,0.3333
25893,"f103v.1,@P0",0,7,140977,4.585,1.0
25894,"f103v.1,@P0",0,7,140984,4.5852,0.6667
25895,"f103v.1,@P0",0,4,140988,4.5854,0.3333
25896,"f103v.1,@P0",0,2,140990,4.5856,1.0
25897,"f103v.1,@P0",0,6,140996,4.5857,0.6
25898,"f103v.1,@P0",0,6,141002,4.5859,0.6
25899,"f103v.1,@P0",0,5,141007,4.5861,0.75
25900,"f103v.1,@P0",0,8,141015,4.5863,0.5714
25901,"f103v.1,@P0",0,4,141019,4.5864,0.6667
25902,"f103v.1,@P0",0,5,141024,4.5866,1.0
25903,"f103v.1,@P0",0,3,141027,4.5868,1.0
25904,"f103v.2,+P0",0,5,141032,4.587,0.75
25905,"f103v.2,+P0",0,4,141036,4.5872,0.6667
25906,"f103v.2,+P0",0,5,141041,4.5873,0.75
25907,"f103v.2,+P0",0,5,141046,4.5875,1.0
25908,"f103v.2,+P0",0,7,141053,4.5877,0.8333
25909,"f103v.2,+P0",0,6,141059,4.5879,0.8
25910,"f103v.2,+P0",0,4,141063,4.588,0.6667
25911,"f103v.2,+P0",0,4,141067,4.5882,0.3333
25912,"f103v.2,+P0",0,6,141073,4.5884,0.6
25913,"f103v.2,+P0",0,6,141079,4.5886,0.6
25914,"f103v.2,+P0",0,4,141083,4.5887,1.0
25915,"f103v.3,+P0",0,2,141085,4.5889,1.0
25916,"f103v.3,+P0",0,2,141087,4.5891,1.0
25917,"f103v.3,+P0",0,5,141092,4.5893,1.0
25918,"f103v.3,+P0",0,5,141097,4.5895,0.5
25919,"f103v.3,+P0",0,3,141100,4.5896,1.0
25920,"f103v.3,+P0",0,6,141106,4.5898,0.6
25921,"f103v.3,+P0",0,4,141110,4.59,1.0
25922,"f103v.3,+P0",0,4,141114,4.5902,0.3333
25923,"f103v.3,+P0",0,4,141118,4.5903,1.0
25924,"f103v.3,+P0",0,6,141124,4.5905,0.8
25925,"f103v.3,+P0",0,6,141130,4.5907,0.6
25926,"f103v.3,+P0",0,6,141136,4.5909,0.6
25927,"f103v.4,+P0",0,7,141143,4.591,0.8333
25928,"f103v.4,+P0",0,6,141149,4.5912,0.6
25929,"f103v.4,+P0",0,5,141154,4.5914,0.5
25930,"f103v.4,+P0",0,8,141162,4.5916,0.8571
25931,"f103v.4,+P0",0,7,141169,4.5918,0.8333
25932,"f103v.4,+P0",0,6,141175,4.5919,1.0
25933,"f103v.5,+P0",0,6,141181,4.5921,1.0
25934,"f103v.5,+P0",0,6,141187,4.5923,0.6
25935,"f103v.5,+P0",0,5,141192,4.5925,0.5
25936,"f103v.5,+P0",0,7,141199,4.5926,0.6667
25937,"f103v.5,+P0",0,7,141206,4.5928,0.6667
25938,"f103v.5,+P0",0,7,141213,4.593,0.8333
25939,"f103v.5,+P0",0,7,141220,4.5932,0.8333
25940,"f103v.5,+P0",0,6,141226,4.5933,0.8
25941,"f103v.5,+P0",0,7,141233,4.5935,0.6667
25942,"f103v.5,+P0",0,3,141236,4.5937,1.0
25943,"f103v.6,+P0",0,4,141240,4.5939,0.6667
25944,"f103v.6,+P0",0,4,141244,4.5941,0.6667
25945,"f103v.6,+P0",0,7,141251,4.5942,0.8333
25946,"f103v.6,+P0",0,5,141256,4.5944,1.0
25947,"f103v.6,+P0",0,6,141262,4.5946,1.0
25948,"f103v.6,+P0",0,5,141267,4.5948,0.75
25949,"f103v.6,+P0",0,4,141271,4.5949,0.3333
25950,"f103v.6,+P0",0,5,141276,4.5951,1.0
25951,"f103v.6,+P0",0,7,141283,4.5953,0.6667
25952,"f103v.6,+P0",0,5,141288,4.5955,1.0
25953,"f103v.6,+P0",0,5,141293,4.5957,0.5
25954,"f103v.7,+P0",0,5,141298,4.5958,0.75
25955,"f103v.7,+P0",0,4,141302,4.596,0.6667
25956,"f103v.7,+P0",0,4,141306,4.5962,1.0
25957,"f103v.7,+P0",0,4,141310,4.5964,0.6667
25958,"f103v.7,+P0",0,5,141315,4.5965,0.5
25959,"f103v.7,+P0",0,6,141321,4.5967,0.8
25960,"f103v.7,+P0",0,6,141327,4.5969,0.6
25961,"f103v.7,+P0",0,5,141332,4.5971,1.0
25962,"f103v.7,+P0",0,5,141337,4.5972,1.0
25963,"f103v.7,+P0",0,7,141344,4.5974,0.6667
25964,"f103v.7,+P0",0,2,141346,4.5976,1.0
25965,"f103v.7,+P0",0,7,141353,4.5978,0.8333
25966,"f103v.8,+P0",0,4,141357,4.598,0.6667
25967,"f103v.8,+P0",0,4,141361,4.5981,0.6667
25968,"f103v.8,+P0",0,7,141368,4.5983,0.6667
25969,"f103v.8,+P0",0,4,141372,4.5985,1.0
25970,"f103v.8,+P0",0,7,141379,4.5987,0.8333
25971,"f103v.8,+P0",0,5,141384,4.5988,0.5
25972,"f103v.9,+P0",0,10,141394,4.599,1.0
25973,"f103v.9,+P0",0,8,141402,4.5992,1.0
25974,"f103v.9,+P0",0,5,141407,4.5994,0.75
25975,"f103v.9,+P0",0,6,141413,4.5995,0.6
25976,"f103v.9,+P0",0,5,141418,4.5997,1.0
25977,"f103v.9,+P0",0,6,141424,4.5999,1.0
25978,"f103v.9,+P0",0,8,141432,4.6001,0.8571
25979,"f103v.9,+P0",0,5,141437,4.6003,0.75
25980,"f103v.9,+P0",0,2,141439,4.6004,1.0
25981,"f103v.9,+P0",0,4,141443,4.6006,0.6667
25982,"f103v.10,+P0",0,2,141445,4.6008,1.0
25983,"f103v.10,+P0",0,5,141450,4.601,0.75
25984,"f103v.10,+P0",0,8,141458,4.6011,0.7143
25985,"f103v.10,+P0",0,4,141462,4.6013,0.6667
25986,"f103v.10,+P0",0,5,141467,4.6015,0.75
25987,"f103v.10,+P0",0,2,141469,4.6017,0.0
